,purchase_price,sale_price,purchase_q_since_1970,sale_q_since_1970
13863,420,530,13,26
13864,219,400,13,48
13865,475,539,38,54
13866,319,599,8,30
13867,295,350,33,46
13868,185,269,20,34
13869,300,525,28,57
13870,273,470,19,37
13871,430,530,13,27
13872,470,550,34,39
13873,294,300,29,30
13874,455,589,9,31
13875,245,480,10,53
13876,250,320,8,13
13877,210,370,10,33
13878,210,236,2,11
13879,329,470,33,39
13880,480,560,33,45
13881,295,650,17,55
13882,218,465,14,38
13883,220,229,1,2
13884,320,535,14,33
13885,425,492,33,43
13886,540,540,57,60
13887,240,470,18,55
13888,245,435,5,33
13889,435,540,33,46
13890,255,375,10,30
13891,455,620,27,50
13892,339,489,21,36
13893,1067,1067,61,63
13894,850,850,64,65
13895,365,430,9,19
13896,185,264,28,31
13897,410,441,30,45
13898,550,589,45,57
13899,940,960,58,59
13900,320,540,28,56
13901,220,390,10,32
13902,390,430,32,38
13903,955,1079,64,66
13904,290,620,11,43
13905,433,615,26,46
13906,475,495,35,37
13907,249,490,4,33
13908,260,399,31,56
13909,259,275,13,19
13910,369,420,30,34
13911,445,580,32,49
13912,225,380,31,56
13913,175,349,3,37
13914,146,175,5,16
13915,258,282,8,14
13916,430,490,39,54
13917,240,440,6,32
13918,254,690,10,63
13919,191,299,5,27
13920,229,235,28,34
13921,475,551,26,33
13922,210,210,33,35
13923,209,450,3,54
13924,712,744,29,31
13925,255,290,21,29
13926,256,290,25,37
13927,183,325,23,39
13928,824,826,60,62
13929,595,830,60,61
13930,500,640,60,61
13931,249,470,6,31
13932,330,439,17,31
13933,350,365,22,28
13934,180,500,4,57
13935,280,430,22,53
13936,225,270,10,25
13937,313,490,18,36
13938,339,451,13,25
13939,743,745,58,59
13940,330,520,17,38
13941,205,459,11,45
13942,303,460,6,18
13943,340,450,26,59
13944,729,800,31,53
13945,255,309,16,28
13946,295,340,17,24
13947,340,355,24,28
13948,256,420,6,32
13949,310,359,37,56
13950,220,319,23,35
13951,162,325,12,45
13952,155,195,5,30
13953,275,390,6,25
13954,390,535,29,46
13955,400,400,24,30
13956,360,400,34,38
13957,319,377,32,55
13958,220,475,13,42
13959,240,320,12,28
13960,210,235,21,36
13961,649,962,26,39
13962,408,559,31,53
13963,169,250,9,34
13964,420,445,37,38
13965,260,465,12,62
13966,419,419,64,65
13967,352,560,18,36
13968,300,300,13,14
13969,539,1050,37,51
13970,349,349,6,7
13971,225,290,27,46
13972,235,529,2,34
13973,330,860,19,43
13974,485,575,32,35
13975,900,950,18,21
13976,290,363,27,38
13977,240,340,5,17
13978,390,465,21,31
13979,210,245,3,11
13980,280,399,20,30
13981,244,335,12,26
13982,358,480,27,34
13983,123,262,3,41
13984,320,499,26,56
13985,269,399,26,39
13986,195,285,10,20
13987,800,820,38,54
13988,400,650,18,43
13989,475,475,56,60
13990,330,368,8,11
13991,446,446,31,32
13992,942,1060,47,64
13993,199,519,13,55
13994,165,220,2,28
13995,349,645,14,43
13996,325,690,10,36
13997,215,380,33,62
13998,189,289,6,23
13999,617,930,27,48
14000,310,405,13,25
14001,260,295,29,31
14002,132,150,3,34
14003,131,160,7,32
14004,310,345,17,24
14005,830,950,53,65
14006,259,280,30,43
14007,629,860,29,47
14008,430,499,46,58
14009,160,399,8,47
14010,270,462,10,30
14011,759,899,37,38
14012,285,470,30,54
14013,406,830,22,62
14014,874,970,36,55
14015,820,883,58,65
14016,590,615,27,33
14017,380,529,29,38
14018,940,1000,38,53
14019,1088,1115,61,63
14020,265,265,2,3
14021,275,275,21,24
14022,185,330,3,36
14023,210,399,23,64
14024,178,319,6,34
14025,489,489,44,46
14026,215,393,27,56
14027,499,520,48,54
14028,440,750,26,39
14029,265,280,9,11
14030,650,700,33,38
14031,510,510,44,45
14032,190,228,12,22
14033,500,598,13,24
14034,394,515,27,36
14035,550,550,57,61
14036,220,350,13,27
14037,350,510,27,41
14038,310,400,34,43
14039,219,480,3,33
14040,375,590,20,33
14041,588,589,35,36
14042,266,655,1,46
14043,215,270,18,29
14044,286,465,1,29
14045,250,280,3,10
14046,178,372,2,39
14047,239,600,12,46
14048,215,389,21,39
14049,465,660,24,36
14050,185,252,18,46
14051,459,459,56,60
14052,378,390,31,37
14053,585,750,27,52
14054,340,450,6,24
14055,307,649,10,36
14056,315,382,11,13
14057,520,699,30,54
14058,580,629,35,54
14059,420,719,28,65
14060,290,442,12,30
14061,425,575,29,53
14062,1049,1049,57,59
14063,255,370,6,26
14064,255,275,8,14
14065,275,430,14,30
14066,365,470,14,32
14067,302,323,12,13
14068,364,400,14,29
14069,380,700,18,53
14070,380,470,32,55
14071,785,895,39,58
14072,265,314,10,17
14073,171,240,3,31
14074,618,628,32,33
14075,252,340,13,27
14076,305,423,31,38
14077,340,345,7,11
14078,435,530,22,30
14079,470,595,25,33
14080,240,295,13,28
14081,460,530,57,62
14082,259,589,9,39
14083,475,559,37,54
14084,239,539,15,46
14085,208,460,10,39
14086,460,499,26,31
14087,765,769,61,62
14088,215,280,35,43
14089,250,340,13,28
14090,360,389,33,38
14091,520,620,22,29
14092,520,645,25,30
14093,215,530,5,64
14094,185,294,13,38
14095,619,680,27,33
14096,420,730,16,38
14097,490,620,23,33
14098,509,740,31,37
14099,205,245,13,29
14100,378,445,26,31
14101,310,600,23,54
14102,320,505,26,49
14103,220,350,23,38
14104,405,482,35,57
14105,260,372,12,27
14106,525,590,33,59
14107,263,629,9,61
14108,245,615,7,36
14109,396,409,26,29
14110,630,680,31,36
14111,258,439,28,38
14112,337,389,33,37
14113,410,463,22,30
14114,387,660,18,59
14115,410,490,31,47
14116,539,610,33,59
14117,425,518,7,28
14118,410,520,34,46
14119,540,565,45,54
14120,453,530,33,55
14121,564,689,34,61
14122,314,445,10,24
14123,579,599,64,65
14124,559,630,33,53
14125,275,325,15,28
14126,335,489,11,28
14127,406,730,5,54
14128,265,575,7,61
14129,539,655,34,62
14130,928,929,61,62
14131,964,964,64,65
14132,310,430,29,34
14133,390,390,45,46
14134,466,466,31,32
14135,531,630,30,54
14136,512,569,21,31
14137,440,460,49,63
14138,477,477,58,62
14139,740,740,46,48
14140,314,350,21,27
14141,355,510,30,57
14142,340,375,14,21
14143,709,735,56,57
14144,240,505,12,40
14145,516,516,1,2
14146,323,523,17,34
14147,362,368,16,17
14148,900,900,54,55
14149,505,525,31,33
14150,461,539,27,31
14151,1200,1346,38,58
14152,600,600,44,46
14153,310,612,2,32
14154,562,730,25,45
14155,650,780,33,38
14156,490,719,25,57
14157,350,350,9,10
14158,555,635,34,46
14159,440,550,26,35
14160,618,960,24,39
14161,635,900,25,46
14162,640,640,59,61
14163,579,640,25,31
14164,640,740,31,35
14165,350,575,23,49
14166,259,599,13,54
14167,399,469,24,25
14168,760,800,61,62
14169,770,800,36,49
14170,225,580,14,39
14171,345,345,16,17
14172,349,349,45,46
14173,219,234,11,14
14174,295,475,28,58
14175,189,242,12,20
14176,410,720,17,57
14177,361,610,19,65
14178,560,593,62,63
14179,255,445,2,23
14180,340,650,14,51
14181,245,605,7,35
14182,313,520,2,26
14183,350,499,28,34
14184,485,549,23,25
14185,305,390,13,22
14186,390,420,22,23
14187,515,590,33,48
14188,295,470,11,33
14189,630,720,36,54
14190,335,620,23,63
14191,477,520,34,46
14192,213,239,5,12
14193,260,357,13,28
14194,357,435,28,32
14195,399,405,26,27
14196,229,340,11,27
14197,140,650,3,49
14198,227,349,13,24
14199,349,560,24,37
14200,365,430,24,31
14201,430,530,31,52
14202,255,290,13,24
14203,419,530,21,29
14204,390,440,25,29
14205,285,620,12,45
14206,370,539,26,35
14207,440,1060,5,60
14208,698,965,26,34
14209,480,875,22,54
14210,569,930,25,46
14211,863,1110,13,25
14212,1110,1400,25,32
14213,424,549,9,26
14214,625,810,29,62
14215,565,900,21,38
14216,480,745,25,55
14217,455,710,18,37
14218,379,615,12,33
14219,490,605,23,30
14220,426,465,14,19
14221,299,349,2,11
14222,385,535,7,25
14223,350,700,12,54
14224,450,580,22,33
14225,385,770,13,38
14226,375,750,13,38
14227,380,450,7,17
14228,450,560,17,29
14229,310,315,8,9
14230,445,855,11,44
14231,760,805,37,46
14232,385,525,3,18
14233,995,1307,26,35
14234,470,540,18,23
14235,540,640,23,31
14236,622,860,27,45
14237,690,810,32,60
14238,830,920,34,60
14239,660,715,6,13
14240,715,1015,13,24
14241,440,880,23,33
14242,450,800,15,43
14243,446,675,11,27
14244,450,549,43,57
14245,460,565,30,33
14246,337,495,21,34
14247,420,495,23,32
14248,313,430,13,25
14249,279,319,25,31
14250,290,300,30,33
14251,321,340,19,32
14252,340,480,28,38
14253,825,1100,35,55
14254,1500,1735,36,44
14255,1549,1700,37,49
14256,310,380,33,53
14257,385,528,30,39
14258,599,643,31,33
14259,230,255,28,31
14260,1380,2120,32,39
14261,440,645,27,39
14262,395,510,21,30
14263,300,469,19,33
14264,480,690,23,37
14265,413,540,29,47
14266,440,730,23,54
14267,450,660,27,46
14268,555,625,33,39
14269,786,939,31,36
14270,338,375,1,9
14271,760,819,38,47
14272,517,1245,4,34
14273,450,490,15,17
14274,625,932,24,51
14275,466,540,19,24
14276,540,625,17,23
14277,425,575,13,27
14278,349,465,6,14
14279,465,695,14,33
14280,825,1350,26,54
14281,820,1450,20,47
14282,599,740,27,39
14283,2400,2491,61,63
14284,720,1145,29,61
14285,1078,1300,31,42
14286,450,706,1,29
14287,285,468,1,19
14288,330,650,2,32
14289,350,555,11,30
14290,640,840,24,32
14291,1200,1749,26,47
14292,319,319,24,31
14293,319,400,31,43
14294,280,380,27,36
14295,410,445,15,18
14296,820,945,15,24
14297,530,740,10,19
14298,810,1325,20,39
14299,730,1210,23,37
14300,1210,1230,37,47
14301,405,510,17,24
14302,369,480,13,26
14303,528,755,28,45
14304,375,460,14,25
14305,600,790,28,51
14306,305,600,5,44
14307,460,530,21,27
14308,430,585,12,29
14309,335,569,8,27
14310,485,647,20,30
14311,425,739,14,34
14312,250,320,1,6
14313,625,695,31,53
14314,770,830,37,54
14315,730,780,35,52
14316,550,615,6,8
14317,450,470,5,9
14318,329,550,23,36
14319,330,460,25,33
14320,223,330,7,29
14321,239,270,27,32
14322,520,800,14,27
14323,705,770,33,40
14324,799,1240,23,63
14325,400,530,27,34
14326,799,860,36,54
14327,410,530,14,22
14328,433,695,18,35
14329,425,630,26,35
14330,630,660,35,54
14331,305,525,5,28
14332,450,540,21,29
14333,578,800,30,34
14334,490,800,20,33
14335,869,999,33,62
14336,422,430,27,30
14337,485,571,11,20
14338,418,535,6,18
14339,852,879,31,49
14340,360,645,8,27
14341,485,938,15,60
14342,525,560,24,30
14343,460,1245,2,39
14344,675,880,14,22
14345,565,800,22,44
14346,640,725,31,40
14347,560,725,25,32
14348,537,584,15,25
14349,584,885,25,35
14350,635,745,12,26
14351,700,830,26,32
14352,489,800,23,55
14353,410,620,28,35
14354,590,615,6,13
14355,360,395,30,31
14356,235,430,10,29
14357,285,560,7,39
14358,260,360,11,26
14359,255,275,7,14
14360,335,485,28,36
14361,292,560,10,38
14362,370,560,22,36
14363,549,670,22,28
14364,320,700,13,57
14365,403,870,10,43
14366,315,545,11,33
14367,335,500,2,22
14368,420,720,7,29
14369,690,1203,21,61
14370,466,870,13,36
14371,445,710,14,31
14372,413,840,13,34
14373,742,857,28,31
14374,725,850,31,53
14375,600,829,28,32
14376,599,910,17,31
14377,357,463,29,64
14378,280,600,13,37
14379,339,359,24,29
14380,312,530,24,36
14381,320,385,29,31
14382,485,820,9,31
14383,1100,1225,31,64
14384,753,950,24,30
14385,449,770,25,62
14386,430,430,22,23
14387,394,580,14,32
14388,550,775,22,35
14389,466,640,12,22
14390,580,700,54,65
14391,700,995,21,37
14392,933,941,25,26
14393,420,890,14,62
14394,273,625,7,34
14395,887,1010,23,25
14396,547,1000,7,28
14397,1085,1400,28,47
14398,1080,1250,31,61
14399,600,650,37,46
14400,570,652,31,32
14401,640,640,22,23
14402,393,530,7,19
14403,310,360,26,29
14404,900,980,36,49
14405,490,583,22,25
14406,310,355,26,29
14407,320,365,26,29
14408,600,790,26,49
14409,865,1420,23,47
14410,1420,1435,47,49
14411,695,780,17,23
14412,450,1220,1,39
14413,355,680,13,50
14414,1100,1200,33,62
14415,279,590,13,39
14416,668,690,30,43
14417,650,850,12,25
14418,600,1180,12,31
14419,1140,1255,31,52
14420,399,485,25,30
14421,419,529,27,35
14422,550,860,2,13
14423,359,450,14,29
14424,175,285,13,31
14425,176,255,13,26
14426,610,690,25,29
14427,610,1010,16,23
14428,335,970,1,39
14429,445,638,22,34
14430,440,469,3,7
14431,535,950,4,30
14432,630,720,19,26
14433,629,830,17,31
14434,510,900,13,51
14435,380,420,12,16
14436,220,325,6,22
14437,370,470,6,14
14438,428,520,6,12
14439,839,950,31,35
14440,430,568,13,26
14441,436,710,7,25
14442,390,660,3,28
14443,423,849,3,31
14444,423,1090,1,54
14445,350,442,1,13
14446,400,495,2,13
14447,478,730,2,28
14448,730,790,28,29
14449,760,980,29,46
14450,375,527,7,17
14451,585,950,14,37
14452,432,540,8,18
14453,300,429,25,32
14454,430,775,22,36
14455,775,790,36,42
14456,430,645,26,50
14457,311,540,25,44
14458,309,312,21,22
14459,345,529,27,35
14460,469,529,35,43
14461,395,550,27,39
14462,245,360,7,26
14463,385,569,24,33
14464,457,570,34,46
14465,297,530,11,36
14466,295,367,11,26
14467,489,520,34,46
14468,387,620,26,38
14469,275,360,5,25
14470,920,950,35,39
14471,690,900,23,32
14472,594,785,25,30
14473,768,844,26,29
14474,374,505,28,36
14475,325,385,27,31
14476,338,535,28,38
14477,210,279,8,28
14478,220,240,10,13
14479,610,790,27,33
14480,580,690,31,47
14481,635,639,37,47
14482,338,550,12,33
14483,935,960,37,50
14484,245,519,10,38
14485,433,940,2,34
14486,329,435,23,31
14487,800,870,37,46
14488,292,305,2,13
14489,745,1090,26,37
14490,305,480,25,35
14491,275,450,11,30
14492,290,345,13,26
14493,250,299,10,20
14494,280,465,25,46
14495,230,415,9,31
14496,430,549,25,34
14497,549,570,34,37
14498,417,1100,6,62
14499,569,920,15,34
14500,836,889,27,28
14501,440,850,15,34
14502,560,810,6,24
14503,489,560,36,37
14504,325,450,30,35
14505,637,680,19,25
14506,680,865,25,31
14507,587,630,15,18
14508,690,1045,25,36
14509,257,395,9,30
14510,508,590,33,38
14511,225,269,14,26
14512,269,380,26,37
14513,225,280,7,28
14514,249,450,25,38
14515,280,430,27,38
14516,418,1020,5,37
14517,374,460,1,13
14518,433,529,2,13
14519,550,800,5,38
14520,414,600,28,52
14521,1180,1445,32,46
14522,660,1260,26,65
14523,800,995,31,38
14524,770,969,32,63
14525,454,614,31,46
14526,270,349,36,46
14527,1410,1700,33,55
14528,500,940,25,40
14529,270,385,28,34
14530,380,389,31,35
14531,380,420,33,36
14532,390,555,13,24
14533,582,735,32,46
14534,389,389,28,29
14535,345,359,8,10
14536,259,259,20,23
14537,299,309,7,10
14538,249,259,19,24
14539,239,259,17,19
14540,239,259,22,23
14541,259,259,23,25
14542,375,830,17,64
14543,755,755,28,29
14544,500,500,35,36
14545,2750,2700,53,54
14546,875,842,63,64
14547,337,336,5,6
14548,930,850,15,16
14549,640,630,45,54
14550,485,410,23,33
14551,2700,2670,36,38
14552,295,289,3,31
14553,415,324,7,10
14554,1710,1650,43,44
14555,260,240,25,26
14556,660,630,11,12
14557,769,755,26,29
14558,269,265,12,15
14559,495,329,17,20
14560,1070,1065,45,47
14561,235,232,9,13
14562,635,470,25,35
14563,880,805,39,49
14564,945,861,37,47
14565,523,520,35,44
14566,420,400,11,17
14567,570,355,26,31
14568,850,785,47,49
14569,924,825,36,37
14570,675,650,39,49
14571,1456,1400,29,30
14572,635,632,36,38
14573,1300,1270,44,48
14574,875,852,39,40
14575,599,560,26,57
14576,1016,969,63,64
14577,313,295,23,24
14578,1000,409,12,25
14579,339,329,27,28
14580,449,439,27,28
14581,465,439,28,29
14582,1053,1035,53,59
14583,454,450,28,53
14584,320,305,20,21
14585,430,425,24,27
14586,506,504,12,13
14587,332,330,20,22
14588,500,440,34,35
14589,1825,1810,59,62
14590,414,385,34,35
14591,410,360,29,32
14592,249,239,10,14
14593,301,297,11,14
14594,359,253,11,12
14595,900,891,40,48
14596,475,465,22,30
14597,605,549,54,55
14598,843,830,35,43
14599,370,330,45,48
14600,825,802,29,32
14601,599,570,39,53
14602,597,530,26,33
14603,467,439,27,28
14604,930,855,37,50
14605,306,285,31,53
14606,555,550,37,53
14607,865,697,24,26
14608,950,875,35,38
14609,570,545,46,57
14610,940,850,39,49
14611,498,496,26,29
14612,949,930,59,61
14613,695,680,39,43
14614,520,460,62,63
14615,895,879,38,48
14616,630,560,31,53
14617,148,105,4,6
14618,835,790,52,53
14619,839,821,54,55
14620,470,450,18,23
14621,280,275,27,28
14622,700,650,38,40
14623,325,320,5,28
14624,500,499,56,57
14625,410,380,54,56
14626,679,665,34,54
14627,290,260,32,33
14628,350,349,20,28
14629,825,815,63,65
14630,765,760,34,44
14631,900,885,53,54
14632,682,380,23,28
14633,651,565,28,30
14634,1050,970,46,48
14635,970,930,48,49
14636,699,675,61,62
14637,335,325,5,13
14638,580,549,43,57
14639,1790,1755,42,49
14640,432,414,26,27
14641,270,260,2,12
14642,670,630,52,54
14643,422,382,10,13
14644,577,547,10,13
14645,575,563,13,14
14646,319,302,10,11
14647,255,250,10,13
14648,250,244,13,14
14649,659,600,35,56
14650,872,850,63,64
14651,319,300,26,29
14652,695,680,27,32
14653,789,720,39,54
14654,795,740,43,49
14655,875,210,11,33
14656,409,350,33,50
14657,1050,980,61,63
14658,539,535,61,62
14659,480,419,63,64
14660,580,575,34,61
14661,835,800,34,42
14662,473,185,16,28
14663,393,357,27,29
14664,890,825,43,49
14665,454,453,23,26
14666,690,660,25,54
14667,440,270,14,18
14668,699,650,39,57
14669,570,569,33,34
14670,599,569,47,53
14671,278,275,4,7
14672,888,800,34,37
14673,670,667,36,38
14674,830,765,53,55
14675,148,147,8,9
14676,318,309,5,6
14677,345,263,20,28
14678,1225,1220,62,65
14679,540,533,23,24
14680,365,315,7,9
14681,470,450,46,47
14682,365,352,25,26
14683,370,347,25,26
14684,589,582,25,26
14685,1050,1025,43,44
14686,700,590,55,58
14687,580,569,35,36
14688,324,302,10,12
14689,254,249,10,11
14690,560,529,26,28
14691,1059,1044,47,51
14692,185,173,6,9
14693,576,550,32,33
14694,380,250,10,22
14695,149,145,12,13
14696,439,425,34,35
14697,540,539,38,40
14698,685,665,37,39
14699,325,290,13,14
14700,270,237,9,13
14701,579,555,40,51
14702,1300,750,22,62
14703,247,236,15,19
14704,1300,1285,36,46
14705,380,375,27,28
14706,314,306,13,14
14707,519,500,38,39
14708,759,740,36,52
14709,1120,1060,45,51
14710,422,404,10,16
14711,652,645,37,54
14712,540,500,35,61
14713,279,250,5,22
14714,530,460,54,56
14715,1355,1270,43,50
14716,710,700,37,38
14717,225,215,33,36
14718,530,505,31,32
14719,2155,1950,40,53
14720,800,796,27,28
14721,845,820,63,64
14722,378,375,3,6
14723,575,550,39,43
14724,520,500,53,55
14725,819,800,53,54
14726,465,260,18,27
14727,2080,2070,45,47
14728,1155,1125,30,32
14729,355,350,30,31
14730,1400,1300,34,49
14731,1850,1800,47,52
14732,660,570,38,39
14733,364,359,28,29
14734,1180,1150,33,35
14735,2400,2260,45,53
14736,650,440,25,29
14737,709,700,61,62
14738,950,715,46,49
14739,610,339,32,35
14740,740,690,35,36
14741,1750,1080,34,39
14742,398,390,29,30
14743,409,401,28,29
14744,520,519,20,21
14745,390,362,28,29
14746,390,385,22,23
14747,665,580,43,53
14748,365,330,44,45
14749,360,345,25,27
14750,775,725,54,58
14751,615,491,19,26
14752,375,360,18,22
14753,535,500,39,48
14754,729,705,36,37
14755,560,548,37,54
14756,550,435,38,49
14757,953,942,36,43
14758,630,620,26,29
14759,767,760,34,60
14760,723,465,32,39
14761,760,730,58,59
14762,695,630,35,57
14763,555,523,36,55
14764,565,362,35,63
14765,399,350,45,52
14766,710,490,39,53
14767,640,635,62,64
14768,360,264,10,12
14769,1330,1325,34,46
14770,562,490,30,63
14771,650,640,35,43
14772,625,590,39,46
14773,1030,1015,33,39
14774,280,270,24,26
14775,795,780,36,39
14776,1150,860,42,43
14777,609,515,43,58
14778,450,430,34,35
14779,575,570,27,28
14780,605,600,34,38
14781,755,675,43,45
14782,245,220,1,2
14783,694,690,37,45
14784,730,675,39,44
14785,715,699,37,47
14786,850,825,44,51
14787,289,269,14,15
14788,854,750,39,52
14789,830,825,37,53
14790,1410,1386,63,64
14791,709,670,36,59
14792,355,345,2,3
14793,720,710,33,52
14794,449,290,59,64
14795,905,839,53,54
14796,697,400,23,25
14797,725,625,36,60
14798,535,520,46,56
14799,239,201,14,15
14800,700,640,39,49
14801,815,620,17,35
14802,2000,1980,23,24
14803,597,570,16,17
14804,1040,813,63,65
14805,347,300,16,28
14806,397,381,37,38
14807,820,770,48,51
14808,770,667,19,25
14809,1450,1300,38,52
14810,416,399,53,57
14811,1058,1051,44,45
14812,780,760,35,49
14813,820,800,64,65
14814,710,700,39,53
14815,700,685,36,52
14816,718,717,54,56
14817,875,795,35,53
14818,789,770,39,43
14819,975,970,34,50
14820,825,616,56,65
14821,730,692,35,50
14822,215,191,3,5
14823,440,410,15,28
14824,390,385,25,26
14825,716,713,54,57
14826,1120,1103,45,50
14827,375,360,21,29
14828,890,870,51,53
14829,850,760,43,46
14830,460,458,29,30
14831,580,435,26,33
14832,480,460,38,49
14833,345,339,27,28
14834,850,450,61,63
14835,650,649,15,20
14836,617,615,32,33
14837,375,327,24,32
14838,750,746,54,56
14839,662,660,39,50
14840,525,519,62,63
14841,1240,1200,34,45
14842,870,850,37,44
14843,1060,1010,30,49
14844,825,760,38,43
14845,800,770,39,51
14846,1110,1100,59,61
14847,450,443,21,24
14848,474,450,38,51
14849,250,235,27,31
14850,645,604,36,54
14851,925,900,43,54
14852,530,495,35,47
14853,682,597,31,32
14854,790,700,59,60
14855,806,800,33,44
14856,785,784,38,53
14857,450,400,17,33
14858,800,459,63,65
14859,945,669,45,46
14860,850,730,46,47
14861,740,610,58,64
14862,740,730,37,38
14863,829,615,52,54
